ASIMETRIA1,BORDE1,DIAMETRO1,C_COLOR,P_WHITE,P_RED,P_LIGHT_BROWN,P_DARK_BROWN,P_GRAY_BLUE,P_BLACK,ASIMETRIA2A,ASIMETRIA2B,BORDE2,DIAMETRO2,2DO_MOMENT_ANGULAR,CONTRASTE,CORRELACION,SUM_CUAD,MOMENT_DIF_INV,SUM_PROM,SUM_VAR,SUM_ENTROP,ENTROPIA,DIF_VAR,DIF_ENTROP,MEDIDA_CORRELACION,INF_CORRELACION,TARGET
126.1500773,0.345290109,454.578926,2,0,98.53906429,1.591955631,0.020988628,0,0,0.102883835,0.087227491,0.790370561,5.917192322,0.172648739,104.0239226,0.989525342,4965.670967,0.61917233,160.1263541,19758.65995,5.430294014,6.958386299,0.001532994,2.312699334,-0.5613986,0.997746517,2
13.1583455,0.068499354,261.7250466,1,0,95.92906784,0,0,0,0,0.07879741,0.076835898,0.814167698,3.000673362,0.72039225,60.66228473,0.988112959,2551.282322,0.901432608,42.02154113,10144.467,1.698503122,2.09270001,0.004137986,0.907111286,-0.633025777,0.925058508,2
127.2258338,0.360737043,456.6070521,2,0,58.83920692,0,0.366535271,0,0,0.105848391,0.099640698,0.835480669,6.152291114,0.135538655,104.3772761,0.984408961,3347.603637,0.578267112,143.1573965,13286.03727,5.594281328,7.323701986,0.001365235,2.49026539,-0.522924181,0.997109944,2
7.830322071,0.053777964,138.6001443,3,0,10.98002865,14.67093621,8.317182102,0,0,0.154924267,0.151371161,0.847616168,1.62562815,0.912693952,38.00069087,0.979874428,943.9519514,0.965013706,12.96623655,3737.807115,0.600501936,0.751889946,0.004667367,0.401326666,-0.631165949,0.707117663,2
11.1081966,0.0778576,155.1676513,2,0,78.44945601,0.814179696,0,0,0,0.128607333,0.175045668,0.847705822,1.758044355,0.898382456,32.2422564,0.981114123,853.466859,0.958167692,13.4565254,3381.62518,0.675353835,0.855113112,0.00469071,0.46198236,-0.608564795,0.725652658,2
92.45343687,0.293231895,599.0409001,3,0,47.23797447,28.35831529,4.360680497,0,0,0.444995899,0.437865286,0.667662299,5.590939542,0.228185037,98.62041836,0.986770319,3727.300944,0.666379749,125.0404681,14810.58336,4.646458183,6.137711423,0.001986085,2.324599366,-0.506189534,0.991959799,2
9.359562141,0.051099228,172.1220497,2,0,53.12094728,0.620242458,0.022554271,0,0,0.10238622,0.100631409,0.865347579,1.987313288,0.871299934,40.84385424,0.98504596,1365.445283,0.948147199,19.52929904,5420.937277,0.812118837,1.034704304,0.004363846,0.552845739,-0.592026458,0.762202182,2
4.491021898,0.011274724,59.23681288,3,0,67.65182186,23.31983806,7.935222672,0,0,0.175254426,0.171596412,0.911734882,0.741650368,0.98123204,11.16134963,0.957572529,131.5133633,0.991951542,2.167720635,514.8921036,0.147150474,0.17913085,0.004886044,0.114003364,-0.666855233,0.405029814,2
17.73291665,0.148184494,231.1384866,3,0,35.89761922,13.26231501,1.529992136,0,0,0.309412802,0.30453208,0.735684823,2.495904852,0.801311729,59.4159515,0.984660874,1936.476492,0.926120675,29.35858889,7686.490018,1.281216135,1.591080794,0.004339237,0.739864943,-0.636087709,0.87922325,2
45.32745871,0.226624716,496.5903745,3,0,23.02662307,5.534796824,2.907519851,0,0,0.305274411,0.261378685,0.587410276,4.580210225,0.420151632,184.6364737,0.985750693,6478.122541,0.731310795,112.0008756,25727.85369,3.856214862,5.053749697,0.001996335,2.045795401,-0.551505578,0.989140029,1
33.7382324,0.158380605,414.2813054,2,0,98.47925217,0.112859097,0,0,0,0.390373917,0.364097083,0.666528782,4.419773886,0.452690859,83.50468806,0.988074236,3500.78105,0.745453832,80.76305515,13919.61951,3.301953447,4.421946094,0.00239472,1.937585962,-0.506874886,0.974704968,2
7.187509409,0.019958208,131.8256424,1,0,0.026285814,0,27.74029615,0,0,0.132541666,0.135356482,0.865724294,1.594228793,0.915944636,41.45297964,0.974754684,820.8510287,0.962326057,11.73765426,3241.951135,0.595402734,0.779595146,0.003895099,0.451021606,-0.576064964,0.683907696,2
32.74802941,0.144784834,477.3562611,3,0,28.25166916,26.8315152,35.32051516,0,0,0.251472144,0.245144754,0.761350493,4.941141956,0.349283272,128.2677067,0.981485967,3463.820681,0.689216918,90.44962169,13727.01502,4.280115854,5.64717516,0.001814359,2.217443287,-0.538859289,0.992066805,2
1.790843292,0.036267131,80.15609771,4,0,0.179395182,5.023065095,13.2239877,0,0.48692978,0.129132371,0.151001497,0.890531616,0.932168392,0.970586875,26.6600676,0.963844268,368.6155312,0.987865302,4.466735208,1447.802057,0.228877523,0.274579278,0.004522941,0.165532587,-0.691835373,0.502025271,1
21.66108652,0.179429188,268.2126022,3,0,69.33814453,16.55746526,11.83173488,0,0,0.248718784,0.269119431,0.754070848,2.652443696,0.777344729,43.07744192,0.983803668,1329.670601,0.923874851,25.80868996,5275.604963,1.420869365,1.722710448,0.004913318,0.735120347,-0.66929488,0.907061889,2
14.08477818,0.048517363,341.6211352,3,0,59.49046644,2.391468275,23.34643973,0,0,0.086347171,0.122454497,0.719330164,4.066679147,0.522209536,76.4150946,0.984890756,2528.446971,0.81891964,58.59932303,10037.37279,3.039391136,3.791213727,0.003087474,1.453989151,-0.622389048,0.983485487,2
27.30915124,0.150788429,402.8548126,1,0,99.99855841,0.001441587,0,0,0,0.165170017,0.207400485,0.708953846,3.930341858,0.548934741,89.75470421,0.988388904,3864.563176,0.82683716,72.65080543,15368.498,2.632431654,3.343233547,0.003184145,1.39950903,-0.57940519,0.96657098,2
11.17961729,0.074490104,195.5760722,3,0,42.91153521,3.295102002,35.09448153,0,0,0.169420097,0.172062741,0.833028507,2.176583424,0.846790539,34.71347263,0.97640368,735.4557024,0.943370498,15.30750024,2907.109337,0.978027305,1.223848796,0.005208119,0.601169492,-0.633407799,0.823511998,2
16.43883714,0.075609727,317.1655719,2,0,46.67294085,0,2.910523197,0,0,0.169283301,0.168041041,0.782827848,3.574567012,0.617146465,88.09133209,0.98707585,3407.568134,0.84442416,59.50933199,13542.1812,2.381363428,3.036904377,0.003275272,1.314259496,-0.589707569,0.959567103,2
24.55769338,0.161775206,333.901183,1,0,99.7842621,0.014626298,0,0,0,0.101241515,0.070956474,0.802275291,3.490024884,0.633006699,63.94636545,0.987661273,2590.859537,0.865664062,50.72222167,10299.49178,2.187442839,2.743939617,0.003347827,1.175056831,-0.602764322,0.951823967,2
14.59362363,0.067370295,286.2953021,3,0,13.81508118,0.109814392,76.70858275,0,0,0.099497328,0.106846997,0.833312307,3.215927112,0.682946289,54.03412226,0.968299082,852.1228076,0.887849022,24.05259175,3354.457108,1.891839043,2.362027769,0.004355642,1.047616809,-0.620329054,0.938120524,2
45.45134561,0.187378439,580.5273465,3,0,9.218355046,2.461598289,7.84755979,0,0,0.185875084,0.193390343,0.673017627,5.861646578,0.180869648,198.6033573,0.988183396,8403.815397,0.56315115,198.350365,33416.65823,5.644994996,7.747411862,0.001035069,3.005683157,-0.46849431,0.995478346,1
8.255789817,0.081438229,189.023808,4,0,0.743736345,13.01538605,64.47264445,0,0.185934086,0.178424901,0.144265528,0.80803429,2.18877555,0.845113319,46.36638608,0.964957305,661.4513463,0.933077508,13.38731619,2599.438999,1.045628275,1.351045346,0.004880575,0.701628643,-0.591383806,0.823548502,1
52.18774377,0.386689593,413.2723073,3,0,28.83324929,1.340134207,0.927039293,0,0,0.694819943,0.730508788,0.436436087,3.388563412,0.65098323,108.6007374,0.985006888,3621.169709,0.849031166,57.70114858,14376.0781,2.167497286,2.847492047,0.003363389,1.351394277,-0.541188488,0.937387836,2
21.00538894,0.11817663,348.0919419,1,0,99.94958202,0.043912435,0,0,0,0.060700571,0.085126727,0.779877088,3.700316399,0.593357607,90.32876571,0.988673071,3986.829763,0.834658947,67.95232041,15856.99029,2.445188003,3.139401851,0.003290712,1.37598862,-0.571963379,0.958521264,2
20.53413069,0.159791828,259.3838854,3,0,28.52859713,0.125638902,35.72713515,0,0,0.143775247,0.086643364,0.757934792,2.792640368,0.75496142,32.30186954,0.982474548,921.4367038,0.907277064,22.74873813,3653.444946,1.520045171,1.92641402,0.005186138,0.892396054,-0.605606393,0.901086856,2
35.60262608,0.178423507,540.7587262,3,0,0.07103134,1.331404515,41.94227404,0,0.003464943,0.177525426,0.189491574,0.697178701,5.070288379,0.324152832,98.73452146,0.985007982,3292.639322,0.704993087,91.29840026,13071.82277,4.437045345,5.667012352,0.001855826,2.048843808,-0.581097949,0.995061374,1
28.2255527,0.148657659,475.3293595,3,0,78.96474766,5.354639056,0.344309763,0,0,0.303277214,0.330063781,0.628449815,5.180839281,0.302891374,122.3501422,0.98556526,4237.825954,0.688829262,114.1199284,16828.95367,4.36034297,5.671909387,0.002023062,2.142901033,-0.543161473,0.992579002,1
24.21802864,0.14864292,399.0914682,4,0,0.373139231,4.694459408,85.18085428,0,2.338689546,0.320986196,0.308415908,0.680001885,4.116939207,0.512301881,90.11763039,0.962992345,1217.395243,0.806129269,38.75989007,4779.463341,2.995502512,3.825466454,0.002958707,1.575798931,-0.586163416,0.978647073,1
3.140730654,0.094315482,65.19202405,3,0,9.963436929,17.13893967,57.17550274,0,0,0.27440585,0.277617665,0.791619855,0.698030499,0.983300975,16.07089414,0.89973092,80.12405029,0.992442555,1.451573235,304.425307,0.137516863,0.165252398,0.004775404,0.110173824,-0.696541722,0.402349852,1
121.4034476,0.267485081,612.9445326,2,0,11.90881713,0,16.23842449,0,0,0.378347662,0.37496755,0.692313078,6.283798548,0.116017145,91.29011114,0.983480679,2763.400184,0.611118495,128.2070228,10962.31062,6.084904204,7.597599043,0.001603452,2.21129024,-0.59811721,0.999203171,2
31.097213,0.205980751,387.6596445,3,0,91.47978722,3.161925765,0.575166515,0,0,0.109089156,0.103105508,0.775971666,3.865873111,0.561493447,86.84759061,0.985601435,3015.380858,0.823853098,61.01473626,11974.67584,2.734432506,3.471949027,0.003116175,1.428545914,-0.597613497,0.973576639,2
215.0619378,0.050384373,57.38466694,3,0,49.12799005,12.76926879,19.25720818,0,0,0.119895181,0.102409851,0.803563293,7.593674705,0.002055413,84.07195301,0.9800148,2104.218205,0.307902695,265.2406493,8332.800868,8.112702938,11.10890012,0.00051485,3.279666512,-0.448380891,0.999128734,2
11.95447576,0.115252405,176.9547965,2,0,0,0.018859622,66.10297353,0,34.93430565,0.247392873,0.236790068,0.799982102,1.882109473,0.884045503,14.32684,0.956009028,162.8122145,0.957553114,5.47741548,636.9220179,0.761604042,0.941020362,0.007065721,0.474368922,-0.649417726,0.771530798,2
44.64957645,0.181543832,591.3543777,3,0,8.593828057,1.384790616,47.93413752,0,0.000666085,0.047848565,0.044491706,0.75632836,5.782104398,0.193934379,170.8782471,0.973808088,3261.999618,0.556091363,110.4371069,12877.12023,5.538147963,7.600994768,0.00112702,2.950762975,-0.473059773,0.995380238,2
22.33150192,0.063413104,520.0740332,4,0.014265983,44.79194361,20.3225409,24.34100886,0,0.307367083,0.100552038,0.134149978,0.648877413,5.860183738,0.180681911,139.5885899,0.982002861,3878.180502,0.576569849,132.5206256,15373.13342,5.561450896,7.512724362,0.00104701,2.821508821,-0.489912233,0.996075558,2
7.870027264,0.080510816,200.4120755,4,0,0.271598551,22.22797034,32.73840317,0,0.163821349,0.20491295,0.20512935,0.847107933,2.27277943,0.833643532,54.20266117,0.977548058,1206.877132,0.933329112,19.64381071,4773.305867,1.144703945,1.431738865,0.004282566,0.681723823,-0.637771991,0.859153059,1
22.7604578,0.103312885,459.8923787,4,0,15.91916894,7.892936169,23.34023514,0,0.440767433,0.250887416,0.233526587,0.727188706,5.005953707,0.336643987,127.8782177,0.98639575,4699.581814,0.699116769,108.7937093,18670.44904,4.355432493,5.671645554,0.001877234,2.171623279,-0.554566401,0.993434449,1
10.88985188,0.04063798,245.155053,2,0,0.0097281,13.45882582,71.29967411,0,0,0.119988097,0.106071193,0.87117102,3.025984723,0.716106945,44.22825541,0.979757606,1092.297591,0.894297088,26.48870237,4324.96211,1.793190742,2.231140732,0.004815143,0.963185925,-0.6353238,0.935158659,2
61.54205273,0.321596529,503.4769111,3,0,70.90446479,8.154646903,2.617215131,0,0,0.115758045,0.10866735,0.688416133,4.592712843,0.418274233,111.5383391,0.984900011,3692.859506,0.712626403,87.6216405,14659.89969,3.53550025,4.957843801,0.002251591,2.305825138,-0.439885469,0.968401874,2
151.7314429,0.023468854,414.0386455,2,0,81.41844674,0.111151463,0.001650764,0,0,0.2761446,0.311167561,0.72351543,6.361636246,0.105393275,134.912329,0.985180568,4552.357711,0.449761259,189.4713995,18074.51852,5.755567136,8.319972034,0.000785131,3.374829851,-0.363299279,0.98718489,2
131.2158722,0.185756841,1.414213562,3,0,90.18759241,8.995605389,0.441001314,0,0,0.1521965,0.220781109,0.661394639,6.586085738,0.077364349,53.28458045,0.98896324,2414.304701,0.528807858,151.9048573,9603.934223,5.960985147,7.849616236,0.001405159,2.555146273,-0.499663177,0.997167374,2
8.661334299,0.080740318,219.2715212,3,0,7.542294896,15.28279182,11.67976216,0,0.003539322,0.137144975,0.100973383,0.852082202,2.508364874,0.799548724,64.99332903,0.975184903,1309.364608,0.912643937,22.87269214,5172.465102,1.359275341,1.759929151,0.003529255,0.868535548,-0.590438675,0.878009509,1
