ASIMETRIA1,BORDE1,DIAMETRO1,C_COLOR,P_WHITE,P_RED,P_LIGHT_BROWN,P_DARK_BROWN,P_GRAY_BLUE,P_BLACK,ASIMETRIA2A,ASIMETRIA2B,BORDE2,DIAMETRO2,2DO_MOMENT_ANGULAR,CONTRASTE,CORRELACION,SUM_CUAD,MOMENT_DIF_INV,SUM_PROM,SUM_VAR,SUM_ENTROP,ENTROPIA,DIF_VAR,DIF_ENTROP,MEDIDA_CORRELACION,INF_CORRELACION,TARGET
34.76185445,0.19687706,460.6256615,4,0,3.32548558,11.26341287,53.48960927,0,12.43944402,0.241191207,0.213112584,0.632160945,4.435566566,0.449142868,124.1875257,0.973070424,2305.547523,0.753826757,52.95942251,9098.002567,3.59176663,4.696925165,0.002470878,1.944756554,-0.55511111,0.986224087,1
15.3358339,0.044879748,295.1016774,3,0,32.7827279,19.06100069,40.31699794,0,0,0.113536131,0.164265479,0.806785526,3.605025837,0.611463068,36.62154811,0.983916506,1138.336803,0.854135537,33.65358631,4516.725664,2.37426099,2.984209827,0.004614284,1.2394256,-0.611897608,0.963173328,2
9.43441205,0.067129799,265.1490147,3,0,0.507094673,4.501046755,8.139102117,0,0,0.094744332,0.145792774,0.807803325,3.094100832,0.704271784,93.73911489,0.984743733,3071.725415,0.870819573,46.64446509,12193.16254,1.926699449,2.525800915,0.003469741,1.204321929,-0.560506255,0.927258838,1
8.590554859,0.038833178,164.7300823,3,0,33.42363698,44.98250367,3.804041088,0,0,0.093025593,0.095518682,0.889122624,1.986360584,0.871435373,33.18870046,0.983119682,982.9059079,0.952280168,16.46532066,3898.434931,0.829085959,1.028350786,0.005367506,0.51619529,-0.633846025,0.784041497,2
39.17895809,0.133119217,507.9862203,1,0,98.68593596,0.020489564,0.000682985,0,0,0.129690048,0.136738672,0.793909333,5.710117027,0.207397264,107.1240915,0.990238153,5487.037767,0.617759442,159.1270854,21841.02697,4.884075021,6.509221946,0.001432824,2.458010758,-0.493491804,0.992702266,2
26.96599721,0.199918869,301.3784996,3,0,9.098174693,13.88058162,11.10137156,0,0,0.156378666,0.148329279,0.626338384,2.938998967,0.730570285,90.21381526,0.984890865,2984.939151,0.89701197,43.28775166,11849.54279,1.753454948,2.195596364,0.003685639,0.983675621,-0.623900799,0.929061334,2
46.44718656,0.211110085,474.0147677,2,0,89.5983677,0.684063574,0.004295533,0,0,0.348210616,0.346960026,0.740341474,4.55378187,0.42607295,106.1273956,0.985224417,3591.024551,0.723780434,83.54682627,14257.97081,3.610185486,4.856290557,0.002205321,2.078930076,-0.511142436,0.981911388,2
11.9094977,0.042817779,275.0727177,3,0,74.348518,13.99244082,6.152775015,0,0,0.122303483,0.122842689,0.848179693,3.345840106,0.659516927,67.81361241,0.9815815,1840.603279,0.84828754,39.74912263,7294.599503,2.12937443,2.856008797,0.003709385,1.383395164,-0.525636776,0.932307693,2
17.68898559,0.078062943,347.2520698,1,0,99.98723296,0,0,0,0,0.164842175,0.180251191,0.81491934,3.962112631,0.543109696,87.3085089,0.99121102,4966.43343,0.832537088,83.83257216,19778.42521,2.365167433,3.042699812,0.003056812,1.357011812,-0.544746163,0.947100219,2
23.45413135,0.130441778,362.0124307,3,0,47.59133032,14.53779582,36.8032473,0,0,0.249015673,0.25865738,0.73038671,3.812917813,0.571688417,52.6602448,0.984269341,1673.620023,0.841014347,42.67610155,6641.819845,2.699497351,3.341006425,0.004069055,1.30297755,-0.633784088,0.977094773,2
35.16513882,0.327014101,341.2359887,3,0,2.202619331,0.376122957,56.89197965,0,0,0.576843262,0.574181061,0.673406936,2.868753411,0.742356237,57.82902527,0.974694223,1142.358305,0.905662095,24.94315884,4511.604193,1.665506269,2.049165098,0.004239785,0.883250414,-0.652348969,0.928402788,2
13.79372615,0.051613175,323.8394664,3,0,92.24515605,0.707586228,0.079791638,0,0,0.108934863,0.091961767,0.819124857,3.84600623,0.565403469,82.41524084,0.987715239,3353.978823,0.824761835,64.06756361,13333.50005,2.732032903,3.484171125,0.003067678,1.442132651,-0.591945815,0.972782914,2
23.54136309,0.171763459,320.8878309,3,0,35.71099283,22.45924312,20.32815054,0,0,0.336579586,0.322463845,0.778824645,3.259943388,0.674940397,90.01014841,0.98130205,2406.633044,0.862280353,42.83162911,9536.522027,2.143853509,2.755338185,0.002822826,1.223803011,-0.592927278,0.949552531,2
39.60566227,0.240868387,460.4400069,3,0,64.12883007,1.383097205,25.05115388,0,0,0.160878877,0.160098809,0.672170841,4.146770635,0.506345659,82.59707751,0.984488402,2662.045169,0.798224453,61.25469519,10565.5836,3.131608428,3.976142766,0.003275001,1.587529701,-0.596156094,0.982612253,2
17.36174676,0.097245702,306.3674265,3,0,58.68322792,27.24605654,1.556427646,0,0,0.230597828,0.228341051,0.821534572,3.418985824,0.64614941,71.79411169,0.987338246,2834.678321,0.879861439,51.32583353,11266.91917,2.19797765,2.683270417,0.003663817,1.061078135,-0.650544541,0.961470084,2
14.64201782,0.089946206,251.2687804,3,0,4.798215143,4.998729137,40.74105453,0,0,0.156024584,0.171930145,0.806963516,2.80806768,0.7525037,56.61785654,0.979006118,1348.257127,0.895179521,26.76721074,5336.410652,1.621375971,2.09458953,0.004236429,0.993814655,-0.587509763,0.908098712,2
8.556846919,0.175615255,95.13148795,3,0,0,11.30864198,64.88888889,0,0.790123457,0.370705398,0.401938514,0.794242907,0.949682098,0.969454574,17.62722569,0.938234347,142.6645483,0.987259068,2.653448029,553.0309677,0.235401567,0.286329534,0.005747337,0.171932995,-0.676001006,0.503448662,2
24.24273471,0.127255934,365.4066228,1,0,33.58955805,0,0,0,0,0.214433983,0.23373305,0.777228482,4.038627538,0.527904721,97.76425456,0.990021761,4898.403237,0.842212891,84.84777674,19495.8487,2.807946912,3.412180812,0.003099908,1.265981195,-0.640037698,0.979521111,2
22.52508289,0.218975429,262.6880279,2,0,19.73364338,0,1.247225452,0,0,0.403379543,0.39099986,0.748940303,2.514084605,0.798595223,37.95228571,0.98469245,1239.434702,0.930553578,23.84968902,4919.786522,1.245673311,1.521523732,0.004841115,0.687351533,-0.650844421,0.877136669,2
124.6564694,0.365354434,3.16227766,1,0,91.99617393,0,0,0,0,0.20964556,0.202454372,0.732898761,5.564549242,0.232765162,97.04203659,0.989813178,4763.174332,0.670867087,140.2667835,18955.65529,4.647096307,5.998807938,0.001707253,2.158188568,-0.538492913,0.993850051,2
165.6105641,0.197825755,60.81118318,3,0,97.51111534,0.443186952,0.12078271,0,0,0.326021942,0.345652107,0.739510585,6.843294237,0.04860799,88.4211573,0.982836063,2576.955773,0.51243656,181.1495103,10219.40193,6.395988474,8.370784602,0.001254321,2.578836884,-0.506755374,0.998188703,2
13.20095228,0.048983835,302.6763949,3,0,42.7731582,22.59767315,35.07759123,0,0,0.13917425,0.153831721,0.810253439,3.551598497,0.621498863,64.38716251,0.97935753,1559.378809,0.848153703,38.01802324,6173.128073,2.361650712,3.016100208,0.003492165,1.306591779,-0.593806284,0.959900197,2
32.25802836,0.298622033,304.2712606,2,0,0,4.456964006,66.12519562,0,0,0.557229495,0.553553162,0.519621129,2.667387866,0.774643535,51.89190384,0.974228678,1006.654221,0.906889591,22.16747291,3974.72498,1.454715161,1.869370713,0.004923126,0.898578054,-0.592312763,0.890139065,1
21.01812944,0.136982194,319.4197865,3,0,4.23406734,15.48862703,48.37187983,0,0,0.285746426,0.282007676,0.804508653,3.414716917,0.646876237,83.08845018,0.981249137,2215.228348,0.85709233,43.14778057,8777.82494,2.299455802,2.903715785,0.003401872,1.227498858,-0.614866637,0.961151348,2
10.80381836,0.043552761,390.4151636,4,0,3.47627227,13.73831589,58.00511305,0,0.152792203,0.103529944,0.100281656,0.763481269,4.722216123,0.392314185,104.1361111,0.98028421,2640.695485,0.711402592,71.7197202,10458.64583,3.963766494,5.305382257,0.002326742,2.186690976,-0.51994094,0.987769167,1
10.03334662,0.100970827,142.6359001,2,0,0,0,63.04703105,0,24.19647721,0.223032362,0.227134093,0.844567987,1.566113655,0.918794076,22.47805942,0.956947119,261.009917,0.969193558,5.810735522,1021.561608,0.573420181,0.703791253,0.005423117,0.366712307,-0.66452809,0.709591475,2
37.42337617,0.182437751,530.6646776,4,0,66.43642072,11.03892445,16.13814757,0,0.379181258,0.332442247,0.327358588,0.585131153,5.25941889,0.287854764,140.0226993,0.984634111,4556.091157,0.644832361,116.670833,18084.34193,4.674903909,6.249629253,0.001580495,2.481315688,-0.510340775,0.99294235,1
15.17858982,0.056821099,344.8840385,4,0,30.48938135,6.227715037,40.87080048,0,0.173307763,0.077253147,0.075399183,0.80149246,3.959329508,0.543343622,147.0073561,0.981663195,4008.013145,0.80037885,63.93620282,15885.04522,3.056229364,3.92247877,0.002429719,1.637999519,-0.59052662,0.981029281,2
7.417987863,0.030329001,132.280006,3,0,40.47598061,2.935213751,18.99515205,0,0,0.103524572,0.126885991,0.877039543,1.589472396,0.916432599,25.0480257,0.981089287,662.1436628,0.967691835,10.42337765,2623.526625,0.583273871,0.719721743,0.004258306,0.375112482,-0.652967633,0.708635573,2
20.15762218,0.210586005,217.1474154,3,0,65.27238276,7.11037423,2.19327333,0,0,0.408586582,0.445966134,0.720493549,2.168177617,0.847807539,45.74105413,0.981395934,1229.167629,0.939248439,19.93926479,4870.929464,1.010770623,1.269596443,0.004603089,0.626569667,-0.624601458,0.827080591,2
22.33881122,0.167129885,280.2231254,1,0,99.99500624,0,0,0,0,0.376074025,0.392618051,0.755958392,2.986427666,0.722756186,62.82593841,0.988665695,2771.110537,0.904034476,43.74761847,11021.61621,1.641265792,2.020450135,0.003923757,0.888121905,-0.629789635,0.918477894,2
3.696617171,0.059185026,123.2233744,3,0,0.501143915,1.350909685,68.65671642,0,0,0.083981979,0.074685397,0.891478298,1.429711548,0.932023072,28.58585172,0.958026304,340.4602113,0.972512366,6.474656567,1333.254993,0.482552231,0.60070301,0.00485495,0.32990821,-0.649195588,0.662244237,1
39.50934062,0.201408715,504.2162235,3,0,47.80509462,8.805520099,17.89962447,0,0,0.347169346,0.353975814,0.732973816,4.906724881,0.355982265,148.6795812,0.979264851,3584.91281,0.70381034,90.27133889,14190.97166,4.233529373,5.508625833,0.001973166,2.105154823,-0.55986109,0.992964101,2
13.05827949,0.338705612,110,3,0,10.29062871,5.486358244,41.84460261,0,0.029655991,0.662568325,0.621482567,0.593599764,0.866551789,0.974385417,19.56008489,0.947748818,187.1447072,0.988853128,2.840801722,729.0187437,0.203746274,0.247241332,0.004623173,0.153466821,-0.674477595,0.471606264,2
16.30396377,0.049732885,379.1108017,5,0.096573276,4.707133401,9.25367304,77.77512533,0,1.270643894,0.137632259,0.132436068,0.806002008,4.530198799,0.43047849,104.287893,0.970114054,1744.567563,0.726750212,51.04034183,6873.982359,3.634050852,4.895387028,0.001845336,2.141409718,-0.509008681,0.98197023,2
15.72331213,0.084044614,276.7399501,2,0,22.05328402,0,2.271533913,0,0,0.189847324,0.208182536,0.837794313,3.123220653,0.699235723,61.26908292,0.983792122,1889.842878,0.870324332,37.50614552,7498.102429,1.856795086,2.436209081,0.003986786,1.167624689,-0.555435379,0.919843806,2
19.15134862,0.147949098,248.8091638,2,0,0,9.020998776,34.55224583,0,0,0.261565267,0.267709989,0.78328509,2.66358653,0.775618522,66.69838227,0.985058919,2231.701651,0.91422781,33.96929946,8860.108222,1.439593699,1.810715331,0.003722157,0.845423948,-0.616665114,0.894808377,2
30.46448621,0.124006834,470.9575352,2,0,0.158214168,0.002593675,78.14137257,0,0,0.259015902,0.290487723,0.72360604,5.075205109,0.323485932,103.0476389,0.972874342,1899.297172,0.728575678,67.33905819,7494.141047,4.193566329,5.351844483,0.00213342,1.972339417,-0.575570437,0.993263286,2
23.16058827,0.119402277,450.9234968,3,0,1.430213255,9.886742041,59.70943882,0,0,0.268302352,0.265057946,0.767620484,4.761360099,0.384592763,115.1419672,0.974526663,2259.822872,0.708397287,67.26245706,8924.149522,3.91503092,5.337749261,0.00209201,2.276353918,-0.490019645,0.984111384,1
36.8434198,0.262150095,405.2567088,3,0,6.830400573,2.329709341,0.844839651,0,0,0.554508773,0.533759016,0.666489501,3.61215348,0.609903947,143.6370057,0.987852501,5911.169675,0.854400629,79.49147737,23501.04169,2.477575533,3.078355281,0.002841095,1.269340909,-0.626351563,0.969067582,2
23.59621332,0.110224564,401.0049875,3,0,62.49855501,0.45083578,13.85221834,0,0,0.10283308,0.098829278,0.761548036,4.389083625,0.458482406,99.05714594,0.984939155,3288.253486,0.779265948,75.40895133,13053.9568,3.405624432,4.360455774,0.002633065,1.710451421,-0.58233137,0.985866429,2
17.33633236,0.156580311,242.1920725,3,0,0,2.043350643,47.17016633,0,51.62188605,0.326168435,0.299648042,0.787310113,2.432647628,0.810761553,31.27157537,0.950490529,315.7577373,0.928693314,8.797979054,1231.759374,1.175809258,1.481254236,0.005782207,0.735894666,-0.619122247,0.857212511,2
15.79046978,0.085495535,286.2516375,3,0,49.74187542,22.74881517,25.72994245,0,0,0.228567114,0.225635894,0.816460587,3.244262427,0.677805812,55.90238957,0.982547809,1601.367221,0.876936427,34.90259855,6349.566494,2.062942792,2.584768681,0.003715224,1.100713517,-0.624773628,0.950904314,2
20.95034096,0.048367983,474.5576888,3,0,51.32962538,2.62740769,29.94098416,0,0,0.126435027,0.116766497,0.799060618,5.609827166,0.224453747,91.45339145,0.98457614,2964.705593,0.648577915,103.1484279,11767.36898,5.120806819,6.610848416,0.001959168,2.296314809,-0.559021448,0.996967812,2
9.812458482,0.048215187,146.6969666,4,0,0.208348835,21.59386859,50.42041819,0,10.4248828,0.11525951,0.115035403,0.875880404,1.729952653,0.901519649,30.73686198,0.96711707,467.2976112,0.96084979,8.761792058,1838.453583,0.699379165,0.866043614,0.005289182,0.440821443,-0.653442498,0.75389744,2
5.957592821,0.069664538,160.3121954,3,0,0.578034682,6.814386641,71.23314066,0,0.032113038,0.183179317,0.168800735,0.863794534,1.862065897,0.886454982,39.51163452,0.956896587,458.2569362,0.951411719,9.588848031,1793.51611,0.777723547,0.998285745,0.004003799,0.538316195,-0.603809236,0.760399655,1
23.20673838,0.163177503,318.9435687,3,0,46.25735913,0.345762078,36.87272218,0,0,0.371921444,0.369834045,0.711873708,3.087400127,0.705319885,52.31314259,0.978735563,1229.847964,0.892143773,28.04676388,4867.078715,1.892756755,2.349018883,0.003862018,1.002823206,-0.638053238,0.942895471,2
12.18101893,0.051394481,442.4590377,2,0,0,0,86.05250493,0,1.470976356,0.144637591,0.133166518,0.873371563,5.356147166,0.270311593,59.94556092,0.984523183,1936.543165,0.71895755,76.75469747,7686.2271,4.692105328,5.877373829,0.002432223,1.942507518,-0.602557572,0.996789802,1
13.98745669,0.084930248,235.5928692,1,0,2.423500612,0,0,0,0,0.180554156,0.164457004,0.825388495,2.697688272,0.770290349,40.35518062,0.982888993,1179.029425,0.916500046,25.04125969,4675.762518,1.406154999,1.742004238,0.004874555,0.798197841,-0.630749719,0.893752771,2
61.80917342,0.231175597,555.0819759,3,0,61.21079898,17.9607927,12.88383673,0,0,0.195215722,0.253342081,0.677472256,5.951415987,0.166657327,91.7605632,0.982840311,2673.86462,0.579158849,116.6636348,10603.69792,5.437564598,7.410997492,0.001586367,2.793462564,-0.469565093,0.994492479,2
35.72733559,0.208361163,417.1630377,3,0,33.99298383,21.6340101,3.796555475,0,0,0.487423404,0.509327549,0.509304959,4.268316257,0.481990567,109.2805662,0.985961808,3891.870493,0.792541973,80.29227901,15458.20141,3.226039162,4.096678568,0.003016449,1.638798786,-0.588046451,0.983232743,2
14.23405264,0.091871659,241.8119104,2,0,88.22216712,0.895735185,0,0,0,0.189088792,0.206980402,0.835228564,2.680463171,0.773031557,49.6295439,0.986439256,1829.63023,0.923614705,31.2380245,7268.891378,1.39265226,1.684226694,0.004489993,0.732436019,-0.660812143,0.900000099,2
12.67921871,0.075036443,232.7101201,3,0,4.135401034,7.296981824,0.093380023,0,0,0.188028132,0.183809552,0.712759693,2.58406103,0.787890032,54.97311746,0.981734571,1504.568324,0.917049365,26.89429239,5963.300178,1.356438826,1.714046107,0.004373129,0.809798642,-0.612583165,0.882937438,2
130.7914554,0.47720623,364.5888095,1,0,99.96085202,0,0,0,0,0.247590638,0.24788288,0.6698303,4.710080917,0.395341817,114.3477436,0.990345923,5921.90846,0.747532341,116.9762645,23573.2861,3.562027171,4.604231753,0.002357924,1.852854868,-0.546708202,0.984015178,2
24.62757468,0.169119297,355.1478565,3,0.003772731,1.039387309,0.311250283,54.85739078,0,0,0.089284557,0.069627299,0.728830692,3.435878791,0.642878935,122.1290198,0.97217947,2194.620169,0.831908259,44.18522035,8656.351656,2.284620169,3.166286623,0.002615654,1.577627573,-0.482408852,0.93062587,2
56.6139288,0.240814868,606.9110314,3,0,75.02365925,2.070629087,4.698406825,0,0,0.213681164,0.214452659,0.699416695,5.594304214,0.226713936,117.9379444,0.979262082,2843.52133,0.598070818,105.1352263,11256.14738,4.9324103,6.746758944,0.001395537,2.685231796,-0.469571681,0.991856985,2
18.95600223,0.183734515,233.9444378,2,0,0.269803128,0,5.442434973,0,0,0.090345032,0.118954744,0.764325913,2.298355671,0.82999593,52.59039343,0.986437491,1938.437839,0.936408316,27.05065944,7701.160964,1.103278503,1.365102872,0.003581786,0.654690187,-0.635905613,0.848321452,2
27.56066046,0.163909718,390.333191,3,0.00144701,7.991838861,19.34942409,52.5829137,0,0,0.327601469,0.333107146,0.749804474,3.922969235,0.550341768,99.34238839,0.978253139,2283.715115,0.797682205,52.01840849,9035.518073,2.87813467,3.822574941,0.002318414,1.693163903,-0.53874389,0.969505441,2
14.74301114,0.150286642,191.6898537,3,0,9.237729497,21.13209532,2.293650376,0,0,0.113686087,0.100113156,0.793531575,2.057455143,0.862380827,46.50595661,0.983416338,1401.944447,0.948069937,20.28392902,5561.271833,0.910028927,1.127506761,0.004616315,0.555295161,-0.640236824,0.808631825,2
42.49266301,0.209804751,522.7159841,1,0,96.65873052,0.017968645,0.008984322,0,0,0.199081802,0.20217551,0.745424529,4.978609655,0.341997902,149.0496288,0.988201668,6316.145018,0.683210906,130.8634974,25115.53044,4.111981244,5.477294252,0.00191563,2.233554128,-0.51128395,0.98821539,2
19.8522677,0.11239215,314.1591953,2,0,0,1.692667563,78.63628829,0,0,0.26013291,0.249833529,0.822175037,3.477143865,0.635414394,52.19318568,0.978737454,1227.160152,0.873562041,32.67796382,4856.447422,2.257553509,2.778315653,0.00440477,1.116188758,-0.643887407,0.963450118,2
18.17638659,0.11657321,350.827593,4,0,13.43412338,7.522699691,62.42597927,0,15.25156083,0.242235775,0.258426401,0.79810719,3.902622707,0.554384268,74.60262886,0.972033066,1333.547458,0.808797771,34.3239335,5259.587202,2.862160385,3.686064908,0.003063014,1.559903187,-0.5809864,0.975055941,1
36.41816782,0.21387016,478.5394446,2,0,59.06677723,1.453785766,0.024768202,0,0,0.130573146,0.125373049,0.701332324,4.547444613,0.427032861,94.22503496,0.98819717,3991.242404,0.765960319,90.61730321,15870.74458,3.369394833,4.325479447,0.002919457,1.7556541,-0.559274704,0.982321367,1
16.35641133,0.073100418,318.1210461,3,0,64.28583351,24.37697174,11.31716437,0,0,0.135405365,0.133897195,0.772590938,3.652555092,0.60241682,60.62378124,0.984732926,1985.187642,0.848948832,45.91320696,7880.126786,2.470796402,3.090561689,0.003504052,1.264572796,-0.61952523,0.96817053,2
26.62685031,0.198369132,335.4101966,3,0,0.205392083,22.12829438,59.93773377,0,0,0.411152811,0.413931052,0.73462081,3.209376685,0.683921884,67.40354289,0.979089636,1611.440557,0.874418859,34.84368603,6378.358684,1.982970745,2.514974882,0.004099445,1.110030957,-0.607223246,0.9423232,2
36.5290199,0.155937981,509.2190099,2,0,0.017507295,3.218007503,12.70195915,0,0,0.272833811,0.257844036,0.768568385,5.168337502,0.305554262,108.2642969,0.987396204,4294.729218,0.706527145,114.7773416,17070.65257,4.287434791,5.501395592,0.002233078,2.02929954,-0.56012915,0.992926126,2
19.35401071,0.064629489,429.4391691,1,0,98.65208913,0,0,0,0,0.144868738,0.159494889,0.850655128,5.113998665,0.316236888,75.2175643,0.991847686,4613.030607,0.72801715,118.4261809,18376.90486,3.983375708,5.043258261,0.002396219,1.850858671,-0.564546304,0.990346587,2
15.45378975,0.082201688,294.782971,3,0,19.53830421,31.75518374,34.32910511,0,0,0.19866272,0.199601964,0.758191377,3.199230081,0.685751564,70.38117254,0.980409403,1796.050473,0.865686205,36.20486235,7113.820721,2.037573601,2.636646549,0.003741096,1.199019435,-0.58188279,0.940645658,2
42.46166905,0.233168107,470.5581792,3,0,13.79593325,41.07321966,15.10326434,0,0,0.489847797,0.458209209,0.651798936,4.420176947,0.452109813,110.6054396,0.985385414,3783.698874,0.754966748,82.74294317,15024.19006,3.453747116,4.526308934,0.002552993,1.872394617,-0.546924532,0.983159303,1
